State/Territory,Week_Ending_Date,Data_Collection_Period,State/Territory_WVAL,National_WVAL,Regional_WVAL,WVAL_Category,Coverage
"South Dakota","2024-09-07","1 Year","1.3146833066625954","1.200549473508577","1.2076750226900754","Minimal","Limited Coverage"
"South Dakota","2024-04-20","All Results","3.4494071349529576","1.5652121545677726","2.373991878391307","Minimal","Limited Coverage"
"South Dakota","2024-07-06","1 Year","1.042111443524238","1.207804023666502","1.4224337053132494","Minimal","Limited Coverage"
"South Dakota","2024-07-20","All Results","1.1174867884445114","1.246469827075243","2.2076339369289917","Minimal","Limited Coverage"
"South Dakota","2023-10-14","All Results","0.9653506892888956","1.6920754581433062","1.2780421557230743","Minimal","Limited Coverage"
"South Dakota","2024-08-31","All Results","0.9985935034864379","1.223386760856302","1.3287707930014014","Minimal","Limited Coverage"
"South Dakota","2025-01-18","All Results","10.162918148575546","8.984588455957956","6.98750641026157","Moderate","Limited Coverage"
"South Dakota","2024-06-29","1 Year","1.228309594449362","1.2772811286547057","1.6176320876143622","Minimal","Limited Coverage"
"South Dakota","2024-08-31","1 Year","0.9985935034864379","1.223386760856302","1.3287707930014014","Minimal","Limited Coverage"
"South Dakota","2024-10-12","6 Months","1.4025461039195273","1.1542211171229773","1.1011032708245587","Minimal","Limited Coverage"
"South Dakota","2023-10-28","All Results","2.2198085057304513","2.498974325870483","1.911569817366281","Minimal","Limited Coverage"
"South Dakota","2025-01-18","6 Months","10.162918148575546","8.984588455957956","6.98750641026157","Moderate","Limited Coverage"
"South Dakota","2024-12-28","1 Year","4.880241104325923","6.471747131416667","2.7837851089382326","Low","Limited Coverage"
"South Dakota","2025-02-01","All Results","8.261659858106487","8.267475906966219","6.232656693597956","Moderate","Limited Coverage"
"South Dakota","2023-10-07","All Results","2.870546531951778","1.8071145795982382","1.385420224845515","Minimal","Limited Coverage"
"South Dakota","2024-10-19","1 Year","1.830423424421151","1.2548092298909328","1.1768399037637718","Minimal","Limited Coverage"
"South Dakota","2024-05-04","All Results","1.6574923206483752","1.4616134182268445","2.2960551998431393","Minimal","Limited Coverage"
"South Dakota","2023-11-25","All Results","3.5519679772977497","8.356403297506384","5.7550637573484345","Minimal","Limited Coverage"
"South Dakota","2024-06-01","1 Year","1.6215401836848662","1.2894717665960558","1.7764922537961314","Minimal","Limited Coverage"
"South Dakota","2024-03-16","1 Year","8.01326050363216","3.146954807263977","4.705574303649894","Moderate","Limited Coverage"
"South Dakota","2024-11-23","6 Months","3.400976163046643","2.3428102320469266","1.6749799076808276","Minimal","Limited Coverage"
"South Dakota","2024-04-20","1 Year","3.4494071349529576","1.5652121545677726","2.373991878391307","Minimal","Limited Coverage"
"South Dakota","2024-10-05","1 Year","1.196735735726644","1.2359243011851502","1.3451871437274798","Minimal","Limited Coverage"
"South Dakota","2023-04-29","All Results","1.1097194028425517","1.3478873677316359","1.4441853625426329","Minimal","Limited Coverage"
"South Dakota","2024-09-28","All Results","1.1176565530048164","1.2074778058326354","1.1885412273884093","Minimal","Limited Coverage"
"South Dakota","2024-10-05","6 Months","1.196735735726644","1.2359243011851502","1.3451871437274798","Minimal","Limited Coverage"
"South Dakota","2024-09-07","6 Months","1.3146833066625954","1.200549473508577","1.2076750226900754","Minimal","Limited Coverage"
"South Dakota","2024-12-21","All Results","10.969730542998436","6.456566512174676","5.133127810326975","Moderate","Limited Coverage"
"South Dakota","2024-03-23","All Results","7.008281337340957","2.505778880814403","4.335665750296272","Low","Limited Coverage"
"South Dakota","2025-02-01","6 Months","8.261659858106487","8.267475906966219","6.232656693597956","Moderate","Limited Coverage"
"South Dakota","2024-10-12","All Results","1.4025461039195273","1.1542211171229773","1.1011032708245587","Minimal","Limited Coverage"
"South Dakota","2024-08-17","6 Months","1.1141404250190843","1.2125270826227872","1.3686580130707373","Minimal","Limited Coverage"
"South Dakota","2024-08-10","All Results","1.7974233546218996","1.242919949297956","1.3904524906329354","Minimal","Limited Coverage"
"South Dakota","2024-09-21","1 Year","1.2691164799258976","1.1277795181213868","1.1048076180247608","Minimal","Limited Coverage"
"South Dakota","2023-12-02","All Results","7.332599870684823","11.029971455205702","11.002284122285676","Low","Limited Coverage"
"South Dakota","2024-11-23","1 Year","3.400976163046643","2.3428102320469266","1.6749799076808276","Minimal","Limited Coverage"
"South Dakota","2023-12-30","All Results","9.87745392094538","13.206538268840948","11.840087151771726","Moderate","Limited Coverage"
"South Dakota","2024-06-15","1 Year","1.0747057347993056","1.23456863855318","1.487243639501937","Minimal","Limited Coverage"
"South Dakota","2024-12-21","6 Months","10.969730542998436","6.456566512174676","5.133127810326975","Moderate","Limited Coverage"
"South Dakota","2024-05-25","1 Year","1.183458275968083","1.3446766387983387","1.6563248195199152","Minimal","Limited Coverage"
"South Dakota","2024-02-03","All Results","12.140710714075762","6.868853057067891","7.189578889714162","High","Limited Coverage"
"South Dakota","2023-05-13","All Results","1.1675519627238489","1.4760473812022687","1.4848622895192172","Minimal","Limited Coverage"
"South Dakota","2025-02-01","45 Days","8.261659858106487","8.267475906966219","6.232656693597956","Moderate","Limited Coverage"
"South Dakota","2024-12-28","6 Months","4.880241104325923","6.471747131416667","2.7837851089382326","Low","Limited Coverage"
"South Dakota","2024-11-09","All Results","2.480436483493695","1.5231809717753952","1.3421761720586813","Minimal","Limited Coverage"
"South Dakota","2025-01-11","1 Year","7.791365087740699","9.907209406863393","7.927303742395626","Low","Limited Coverage"
"South Dakota","2024-03-30","1 Year","5.584098304842425","2.3242541613746592","4.085819657549112","Low","Limited Coverage"
"South Dakota","2024-10-19","6 Months","1.830423424421151","1.2548092298909328","1.1768399037637718","Minimal","Limited Coverage"
"South Dakota","2025-01-25","1 Year","7.088337713867307","8.405897624569947","7.112978965441161","Low","Limited Coverage"
"South Dakota","2023-08-19","All Results","1.6979176980246846","1.4869955190100288","1.4565269883231733","Minimal","Limited Coverage"
"South Dakota","2024-04-13","All Results","6.365705918691184","1.8944334461402075","3.4179976709209585","Low","Limited Coverage"
"South Dakota","2024-12-07","All Results","3.4873904080182982","4.090956539461703","2.325148520305103","Minimal","Limited Coverage"
"South Dakota","2025-01-18","45 Days","10.162918148575546","8.984588455957956","6.98750641026157","Moderate","Limited Coverage"
"South Dakota","2023-08-05","All Results","0.9445569517491167","1.3535608700342519","1.2477752937977193","Minimal","Limited Coverage"
"South Dakota","2023-05-20","All Results","1.2747575421388107","1.4572328594379043","1.3687817858786133","Minimal","Limited Coverage"
"South Dakota","2025-01-04","45 Days","3.781243791724342","10.114488564688504","9.220387645876025","Minimal","Limited Coverage"
"South Dakota","2024-04-06","1 Year","6.199138390406374","2.135933317118989","3.8519706627018344","Low","Limited Coverage"
"South Dakota","2024-02-10","1 Year","9.09678666833657","6.450413067500842","6.898218332961408","Moderate","Limited Coverage"
"South Dakota","2024-11-16","1 Year","3.0241246663692363","1.9018599717541953","1.5537271940447268","Minimal","Limited Coverage"
"South Dakota","2024-05-11","1 Year","1.0100135756892947","1.4518922057803278","2.1002763391694117","Minimal","Limited Coverage"
"South Dakota","2024-10-19","All Results","1.830423424421151","1.2548092298909328","1.1768399037637718","Minimal","Limited Coverage"
"South Dakota","2024-08-03","1 Year","1.0283218068887043","1.2117774856178687","1.563038455382725","Minimal","Limited Coverage"
"South Dakota","2023-06-03","All Results","1.1724255406831483","1.2857997502584706","1.1758850774516931","Minimal","Limited Coverage"
"South Dakota","2024-11-23","All Results","3.400976163046643","2.3428102320469266","1.6749799076808276","Minimal","Limited Coverage"
"South Dakota","2024-12-28","45 Days","4.880241104325923","6.471747131416667","2.7837851089382326","Low","Limited Coverage"
"South Dakota","2025-01-04","1 Year","3.781243791724342","10.114488564688504","9.220387645876025","Minimal","Limited Coverage"
"South Dakota","2024-02-17","All Results","10.844469113983006","5.703167230339917","6.238481387511079","Moderate","Limited Coverage"
"South Dakota","2024-09-14","1 Year","1.159197779333978","1.1752096114241828","1.198068370321522","Minimal","Limited Coverage"
"South Dakota","2025-01-11","6 Months","7.791365087740699","9.907209406863393","7.927303742395626","Low","Limited Coverage"
"South Dakota","2023-11-11","All Results","3.300570309091316","5.228844851580356","2.896719261347283","Minimal","Limited Coverage"
"South Dakota","2024-05-25","All Results","1.183458275968083","1.3446766387983387","1.6563248195199152","Minimal","Limited Coverage"
"South Dakota","2024-07-27","All Results","1.2160574742101438","1.2356186457814795","1.5378905809638526","Minimal","Limited Coverage"
"South Dakota","2024-01-06","All Results","13.00008170222417","14.534456979783815","16.96838828255441","High","Limited Coverage"
"South Dakota","2023-10-21","All Results","1.189684498832279","1.9608616073588698","1.6336408898486279","Minimal","Limited Coverage"
"South Dakota","2024-09-07","All Results","1.3146833066625954","1.200549473508577","1.2076750226900754","Minimal","Limited Coverage"
"South Dakota","2023-07-01","All Results","0.8878913633622258","1.3484125202458035","1.249991583741167","Minimal","Limited Coverage"
"South Dakota","2023-07-29","All Results","1.1103867503221092","1.3848952526366276","1.1820845826471078","Minimal","Limited Coverage"
"South Dakota","2024-08-24","All Results","1.2891174387447006","1.2673298696842639","1.4930875899869722","Minimal","Limited Coverage"
"South Dakota","2024-06-01","All Results","1.6215401836848662","1.2894717665960558","1.7764922537961314","Minimal","Limited Coverage"
"South Dakota","2025-01-04","All Results","3.781243791724342","10.114488564688504","9.220387645876025","Minimal","Limited Coverage"
"South Dakota","2024-05-18","All Results","3.0171316439708646","1.3958032796591708","1.9314006270190065","Minimal","Limited Coverage"
"South Dakota","2023-06-24","All Results","1.1577459072512708","1.349720852362902","1.285060162323081","Minimal","Limited Coverage"
"South Dakota","2024-03-02","All Results","9.245546786653673","4.384293955863033","5.945083934332983","Moderate","Limited Coverage"
"South Dakota","2024-05-18","1 Year","3.0171316439708646","1.3958032796591708","1.9314006270190065","Minimal","Limited Coverage"
"South Dakota","2024-04-27","All Results","5.183137242446849","1.4494715612057396","1.9286406648867056","Low","Limited Coverage"
"South Dakota","2025-01-11","All Results","7.791365087740699","9.907209406863393","7.927303742395626","Low","Limited Coverage"
"South Dakota","2024-11-09","6 Months","2.480436483493695","1.5231809717753952","1.3421761720586813","Minimal","Limited Coverage"
"South Dakota","2023-09-23","All Results","1.4762542241746084","1.6379685705049671","1.2921550795247154","Minimal","Limited Coverage"
"Tennessee","2024-09-07","1 Year","1.637139810087862","1.200549473508577","1.4182564326791773","Minimal",
"Tennessee","2024-08-10","1 Year","1.2466550448314155","1.242919949297956","1.3292555378018416","Minimal",
"Tennessee","2025-01-04","All Results","16.340833172854783","10.114488564688504","15.476046795325924","High",
"Tennessee","2024-12-14","All Results","17.107049206385632","5.4126318448278585","10.778935757337308","High",
"Tennessee","2024-12-14","6 Months","17.107049206385632","5.4126318448278585","10.778935757337308","High",
"Tennessee","2024-02-03","1 Year","3.820912625852736","6.868853057067891","5.566944152973342","Minimal",
"Tennessee","2024-06-22","1 Year","1.8333463094295888","1.2143114686462066","1.2676361652140127","Minimal",
"Tennessee","2024-08-17","1 Year","1.7266937083743166","1.2125270826227872","1.408646294522444","Minimal",
"Tennessee","2024-12-07","1 Year","13.028648288665256","4.090956539461703","7.731188380285492","High",
"Tennessee","2024-04-06","1 Year","1.6776412706578845","2.135933317118989","1.6108305448563112","Minimal",
"Tennessee","2023-12-23","All Results","16.351413792599168","11.173172302378303","11.438408905173262","High",
"Tennessee","2024-02-17","All Results","1.2638360552740568","5.703167230339917","3.77830978429512","Minimal",
"Tennessee","2024-09-28","All Results","1.8359855088820818","1.2074778058326354","1.523947352235846","Minimal",
"Tennessee","2023-12-16","All Results","11.700055591550523","11.753298534020022","12.949652484276884","Moderate",
"Tennessee","2024-08-24","6 Months","1.4213543733306753","1.2673298696842639","1.3728807368326412","Minimal",
"Tennessee","2024-12-28","45 Days","16.671601861572658","6.471747131416667","12.883752053911081","High",
"Tennessee","2024-11-02","All Results","3.0202155862404023","1.2608820938434817","1.9078565158596776","Minimal",
"Tennessee","2023-10-28","All Results","6.912615507041414","2.498974325870483","4.383761416385543","Low",
"Tennessee","2023-10-07","All Results","3.6110112151959672","1.8071145795982382","2.68413760330283","Minimal",
"Tennessee","2024-11-16","All Results","9.546126243823673","1.9018599717541953","2.608619495131993","Moderate",
"Tennessee","2024-12-21","1 Year","15.249807387169358","6.456566512174676","10.209315976736104","High",
"Tennessee","2023-11-04","All Results","8.795766496233066","3.587764253859945","6.229944156790356","Moderate",
"Tennessee","2024-03-30","All Results","1.6305135482621647","2.3242541613746592","1.617463094137582","Minimal",
"Tennessee","2024-06-01","1 Year","1.4205881507933076","1.2894717665960558","1.2670247483593284","Minimal",
"Tennessee","2024-03-16","1 Year","2.131678046289995","3.146954807263977","2.067293736705804","Minimal",
"Tennessee","2023-07-15","All Results","1.4533277531016502","1.4587763746004656","1.4355661577104595","Minimal",
"Tennessee","2024-11-23","6 Months","9.451445446252514","2.3428102320469266","3.3039212217942455","Moderate",
"Tennessee","2023-10-21","All Results","2.397725838536651","1.9608616073588698","3.3560679239830913","Minimal",
"Tennessee","2024-09-07","All Results","1.637139810087862","1.200549473508577","1.4182564326791773","Minimal",
"Tennessee","2024-10-12","All Results","1.899921861746591","1.1542211171229773","1.4878255286219986","Minimal",
"Tennessee","2024-06-01","All Results","1.4205881507933076","1.2894717665960558","1.2670247483593284","Minimal",
"Tennessee","2024-09-14","1 Year","1.6267077796964866","1.1752096114241828","1.3654496159930707","Minimal",
"Tennessee","2025-01-11","6 Months","13.576166702386857","9.907209406863393","15.166236818632859","High",
"Tennessee","2024-12-21","All Results","15.249807387169358","6.456566512174676","10.209315976736104","High",
"Tennessee","2025-01-25","6 Months","7.4246606353497","8.405897624569947","9.322907346911457","Low",
"Tennessee","2024-04-20","1 Year","1.5842768408372383","1.5652121545677726","1.4119892847636504","Minimal",
"Tennessee","2023-09-30","All Results","4.8113923293497205","2.0184613831575335","2.7091147093630514","Low",
"Tennessee","2024-08-10","6 Months","1.2466550448314155","1.242919949297956","1.3292555378018416","Minimal",
"Tennessee","2024-09-28","1 Year","1.8359855088820818","1.2074778058326354","1.523947352235846","Minimal",
"Tennessee","2024-10-05","6 Months","1.5284997633234663","1.2359243011851502","1.6664873555357909","Minimal",
"Tennessee","2024-08-31","1 Year","1.609807752861444","1.223386760856302","1.319856418136507","Minimal",
"Tennessee","2024-09-21","All Results","1.6580393956197057","1.1277795181213868","1.375059068303195","Minimal",
"Tennessee","2024-11-02","1 Year","3.0202155862404023","1.2608820938434817","1.9078565158596776","Minimal",
"Tennessee","2025-01-04","6 Months","16.340833172854783","10.114488564688504","15.476046795325924","High",
"Tennessee","2023-12-09","All Results","21.216198278908706","11.113319727711545","12.534810276011287","Very High",
"Tennessee","2024-05-04","All Results","1.304344993634143","1.4616134182268445","1.3005261981458023","Minimal",
"Tennessee","2023-11-25","All Results","12.005406587738715","8.356403297506384","11.203370559578989","High",
"Tennessee","2024-07-13","All Results","1.0616572938010955","1.250745200098183","1.2792141782811508","Minimal",
"Tennessee","2024-07-06","1 Year","1.634271581513783","1.207804023666502","1.2611836663463192","Minimal",
"Tennessee","2023-09-23","All Results","2.156681780758694","1.6379685705049671","1.8940515906528685","Minimal",
"Tennessee","2024-07-13","1 Year","1.0616572938010955","1.250745200098183","1.2792141782811508","Minimal",
"Tennessee","2024-02-17","1 Year","1.2638360552740568","5.703167230339917","3.77830978429512","Minimal",
"Tennessee","2024-10-19","All Results","3.120430551491249","1.2548092298909328","1.8378506001214572","Minimal",
"Tennessee","2024-09-14","All Results","1.6267077796964866","1.1752096114241828","1.3654496159930707","Minimal",
"Tennessee","2024-05-18","All Results","1.1775442263367122","1.3958032796591708","1.3269517310507282","Minimal",
"Tennessee","2024-09-14","6 Months","1.6267077796964866","1.1752096114241828","1.3654496159930707","Minimal",
"Tennessee","2024-10-12","6 Months","1.899921861746591","1.1542211171229773","1.4878255286219986","Minimal",
"Tennessee","2025-01-25","1 Year","7.4246606353497","8.405897624569947","9.322907346911457","Low",
"Tennessee","2024-09-21","1 Year","1.6580393956197057","1.1277795181213868","1.375059068303195","Minimal",
"Tennessee","2024-08-10","All Results","1.2466550448314155","1.242919949297956","1.3292555378018416","Minimal",
"Tennessee","2024-11-16","1 Year","9.546126243823673","1.9018599717541953","2.608619495131993","Moderate",
"Tennessee","2023-07-08","All Results","2.9076982259503055","1.3398682487327878","1.3169448468611247","Minimal",
"Tennessee","2024-04-13","All Results","3.6426388927160414","1.8944334461402075","1.6681087345177756","Minimal",
"Tennessee","2024-11-30","1 Year","13.741242095002917","2.478119700017096","4.993747678462119","High",
"Tennessee","2024-04-27","All Results","1.7086430882566566","1.4494715612057396","1.3386489766286802","Minimal",
"Tennessee","2024-08-24","1 Year","1.4213543733306753","1.2673298696842639","1.3728807368326412","Minimal",
"Tennessee","2024-06-15","All Results","1.6335978127587292","1.23456863855318","1.2811972896557755","Minimal",
"Tennessee","2024-07-20","All Results","1.3045500755591575","1.246469827075243","1.2662659588902918","Minimal",
"Tennessee","2024-08-31","6 Months","1.609807752861444","1.223386760856302","1.319856418136507","Minimal",
"Tennessee","2024-08-03","1 Year","1.4354879942752463","1.2117774856178687","1.3041568959107757","Minimal",
"Tennessee","2024-12-21","45 Days","15.249807387169358","6.456566512174676","10.209315976736104","High",
"Tennessee","2024-01-13","All Results","10.702854643884725","11.50486881812913","8.205543935151315","Moderate",
"Tennessee","2023-09-16","All Results","1.7336249032141022","1.5393654452144425","1.6676480222984016","Minimal",
"Tennessee","2023-11-11","All Results","8.926192871157495","5.228844851580356","9.989673371717005","Moderate",
"Tennessee","2024-02-24","1 Year","1.9847433716619918","5.004470772824632","3.2416079142187444","Minimal",
"Tennessee","2025-01-18","All Results","11.007532899963849","8.984588455957956","12.134344479707307","Moderate",
"Tennessee","2024-09-07","6 Months","1.637139810087862","1.200549473508577","1.4182564326791773","Minimal",
"Tennessee","2024-03-02","All Results","2.426745883532651","4.384293955863033","2.778414191147384","Minimal",
"Tennessee","2024-07-27","1 Year","1.487859637847725","1.2356186457814795","1.42032401037902","Minimal",
"Tennessee","2024-03-09","1 Year","1.6922672329746697","3.7738027810447625","2.1599242010744137","Minimal",
"Tennessee","2024-10-26","6 Months","2.05625563205823","1.1430410765010333","1.4709635009725388","Minimal",
"Tennessee","2023-09-09","All Results","1.1863304678793727","1.5324862841893818","1.8213321476759203","Minimal",
"Tennessee","2024-04-27","1 Year","1.7086430882566566","1.4494715612057396","1.3386489766286802","Minimal",
"Tennessee","2025-01-18","1 Year","11.007532899963849","8.984588455957956","12.134344479707307","Moderate",
"Tennessee","2025-01-04","1 Year","16.340833172854783","10.114488564688504","15.476046795325924","High",
"Tennessee","2024-11-23","All Results","9.451445446252514","2.3428102320469266","3.3039212217942455","Moderate",
"Tennessee","2024-07-20","1 Year","1.3045500755591575","1.246469827075243","1.2662659588902918","Minimal",
"Tennessee","2023-08-19","All Results","1.6899588397000846","1.4869955190100288","1.6239005733180925","Minimal",
"Tennessee","2024-10-05","1 Year","1.5284997633234663","1.2359243011851502","1.6664873555357909","Minimal",
"Tennessee","2024-01-20","All Results","8.959802762522367","8.578529805840017","6.264428251342627","Moderate",
"Tennessee","2024-04-13","1 Year","3.6426388927160414","1.8944334461402075","1.6681087345177756","Minimal",
"Tennessee","2025-01-18","6 Months","11.007532899963849","8.984588455957956","12.134344479707307","Moderate",
"Tennessee","2025-01-11","All Results","13.576166702386857","9.907209406863393","15.166236818632859","High",
"Tennessee","2024-10-05","All Results","1.5284997633234663","1.2359243011851502","1.6664873555357909","Minimal",
"Tennessee","2024-06-15","1 Year","1.6335978127587292","1.23456863855318","1.2811972896557755","Minimal",
"Tennessee","2024-07-27","All Results","1.487859637847725","1.2356186457814795","1.42032401037902","Minimal",
"Tennessee","2024-12-28","6 Months","16.671601861572658","6.471747131416667","12.883752053911081","High",
"Tennessee","2024-03-09","All Results","1.6922672329746697","3.7738027810447625","2.1599242010744137","Minimal",
"Tennessee","2023-07-01","All Results","1.9588070065816172","1.3484125202458035","1.3179099567321875","Minimal",
"Tennessee","2024-05-04","1 Year","1.304344993634143","1.4616134182268445","1.3005261981458023","Minimal",
"Tennessee","2023-07-22","All Results","1.4616062346949075","1.4713321519068052","1.5465823726484824","Minimal",
"Tennessee","2024-02-10","1 Year","8.82236180378577","6.450413067500842","3.6087351750045156","Moderate",
"Tennessee","2024-12-28","1 Year","16.671601861572658","6.471747131416667","12.883752053911081","High",
"Tennessee","2024-08-17","All Results","1.7266937083743166","1.2125270826227872","1.408646294522444","Minimal",
"Tennessee","2024-11-09","All Results","4.498289897353779","1.5231809717753952","2.4972490352372727","Low",
"Tennessee","2024-04-20","All Results","1.5842768408372383","1.5652121545677726","1.4119892847636504","Minimal",
"Tennessee","2024-10-19","6 Months","3.120430551491249","1.2548092298909328","1.8378506001214572","Minimal",
"Tennessee","2024-03-23","All Results","3.479244778409331","2.505778880814403","1.779229361819733","Minimal",
"Tennessee","2024-02-24","All Results","1.9847433716619918","5.004470772824632","3.2416079142187444","Minimal",
"Tennessee","2025-02-01","45 Days","8.08299337466114","8.267475906966219","8.01444486388577","Moderate",
"Tennessee","2024-01-06","All Results","20.755670451963134","14.534456979783815","12.673600026182346","Very High",
"Tennessee","2024-10-26","All Results","2.05625563205823","1.1430410765010333","1.4709635009725388","Minimal",
"Tennessee","2024-08-24","All Results","1.4213543733306753","1.2673298696842639","1.3728807368326412","Minimal",
"Tennessee","2024-05-11","All Results","1.441567141969215","1.4518922057803278","1.305852352170728","Minimal",
"Tennessee","2023-07-29","All Results","1.1883966827525538","1.3848952526366276","1.53929576081736","Minimal",
"Tennessee","2025-01-11","1 Year","13.576166702386857","9.907209406863393","15.166236818632859","High",
"Tennessee","2024-03-30","1 Year","1.6305135482621647","2.3242541613746592","1.617463094137582","Minimal",
"Tennessee","2024-11-09","6 Months","4.498289897353779","1.5231809717753952","2.4972490352372727","Low",
"Tennessee","2023-11-18","All Results","13.481054541708204","7.556434716750641","10.414552642250088","High",
"Tennessee","2024-03-02","1 Year","2.426745883532651","4.384293955863033","2.778414191147384","Minimal",
"Tennessee","2024-06-29","All Results","1.6656082139780333","1.2772811286547057","1.2409336875823902","Minimal",
"Tennessee","2024-11-30","All Results","13.741242095002917","2.478119700017096","4.993747678462119","High",
"Tennessee","2023-09-02","All Results","2.566745759280011","1.401598458230465","1.3872093861066384","Minimal",
"Tennessee","2023-10-14","All Results","5.2082776127741806","1.6920754581433062","2.846976440438034","Low",
"Tennessee","2023-06-17","All Results","1.4667549400785815","1.3433609953692134","1.4789487224284605","Minimal",
"Tennessee","2024-01-27","All Results","5.316445530179774","7.68045857683833","5.319016257582622","Low",
"Tennessee","2024-12-07","All Results","13.028648288665256","4.090956539461703","7.731188380285492","High",
"Tennessee","2024-03-23","1 Year","3.479244778409331","2.505778880814403","1.779229361819733","Minimal",
"Tennessee","2023-06-24","All Results","1.3137289963237968","1.349720852362902","1.4046122379352344","Minimal",
"Tennessee","2024-12-07","6 Months","13.028648288665256","4.090956539461703","7.731188380285492","High",
"Tennessee","2025-01-25","All Results","7.4246606353497","8.405897624569947","9.322907346911457","Low",
"Tennessee","2024-12-21","6 Months","15.249807387169358","6.456566512174676","10.209315976736104","High",
"Tennessee","2024-08-17","6 Months","1.7266937083743166","1.2125270826227872","1.408646294522444","Minimal",
"Tennessee","2024-11-30","6 Months","13.741242095002917","2.478119700017096","4.993747678462119","High",
"Tennessee","2024-11-02","6 Months","3.0202155862404023","1.2608820938434817","1.9078565158596776","Minimal",
"Tennessee","2024-10-19","1 Year","3.120430551491249","1.2548092298909328","1.8378506001214572","Minimal",
"Tennessee","2024-11-16","6 Months","9.546126243823673","1.9018599717541953","2.608619495131993","Moderate",
"Tennessee","2024-05-25","1 Year","1.9137466226880164","1.3446766387983387","1.4068733080097173","Minimal",
"Tennessee","2024-12-28","All Results","16.671601861572658","6.471747131416667","12.883752053911081","High",
"Tennessee","2024-06-22","All Results","1.8333463094295888","1.2143114686462066","1.2676361652140127","Minimal",
"Tennessee","2023-08-05","All Results","1.4012171908052218","1.3535608700342519","1.3260958266651275","Minimal",
"Tennessee","2024-04-06","All Results","1.6776412706578845","2.135933317118989","1.6108305448563112","Minimal",
"Tennessee","2024-05-25","All Results","1.9137466226880164","1.3446766387983387","1.4068733080097173","Minimal",
"Tennessee","2023-12-30","All Results","11.146676211393713","13.206538268840948","12.350127172726369","Moderate",
"Tennessee","2025-01-04","45 Days","16.340833172854783","10.114488564688504","15.476046795325924","High",
"Tennessee","2024-08-03","All Results","1.4354879942752463","1.2117774856178687","1.3041568959107757","Minimal",
"Tennessee","2024-09-21","6 Months","1.6580393956197057","1.1277795181213868","1.375059068303195","Minimal",
"Tennessee","2023-08-12","All Results","2.147942849495604","1.4537640635832405","1.5071490352660164","Minimal",
"Tennessee","2024-03-16","All Results","2.131678046289995","3.146954807263977","2.067293736705804","Minimal",
"Tennessee","2025-02-01","1 Year","8.08299337466114","8.267475906966219","8.01444486388577","Moderate",
"Tennessee","2024-02-03","All Results","3.820912625852736","6.868853057067891","5.566944152973342","Minimal",
"Tennessee","2024-09-28","6 Months","1.8359855088820818","1.2074778058326354","1.523947352235846","Minimal",
"Tennessee","2024-06-08","All Results","1.241031536145842","1.3410467607374912","1.2630369475492098","Minimal",
"Tennessee","2024-10-12","1 Year","1.899921861746591","1.1542211171229773","1.4878255286219986","Minimal",
"Tennessee","2025-02-01","6 Months","8.08299337466114","8.267475906966219","8.01444486388577","Moderate",
"Tennessee","2024-02-10","All Results","8.82236180378577","6.450413067500842","3.6087351750045156","Moderate",
"Tennessee","2024-08-31","All Results","1.609807752861444","1.223386760856302","1.319856418136507","Minimal",
"Tennessee","2024-05-18","1 Year","1.1775442263367122","1.3958032796591708","1.3269517310507282","Minimal",
"Tennessee","2024-11-23","1 Year","9.451445446252514","2.3428102320469266","3.3039212217942455","Moderate",
"Tennessee","2023-12-02","All Results","18.660104916605732","11.029971455205702","13.308591731173294","High",
"Tennessee","2024-12-14","1 Year","17.107049206385632","5.4126318448278585","10.778935757337308","High",
"Tennessee","2024-06-29","1 Year","1.6656082139780333","1.2772811286547057","1.2409336875823902","Minimal",
"Tennessee","2023-08-26","All Results","2.0658053366236153","1.659814819640174","1.5872593501198025","Minimal",
"Tennessee","2025-01-25","45 Days","7.4246606353497","8.405897624569947","9.322907346911457","Low",
"Tennessee","2024-07-06","All Results","1.634271581513783","1.207804023666502","1.2611836663463192","Minimal",
"Tennessee","2025-01-18","45 Days","11.007532899963849","8.984588455957956","12.134344479707307","Moderate",
"Tennessee","2025-01-11","45 Days","13.576166702386857","9.907209406863393","15.166236818632859","High",
"Tennessee","2024-11-09","1 Year","4.498289897353779","1.5231809717753952","2.4972490352372727","Low",
"Tennessee","2025-02-01","All Results","8.08299337466114","8.267475906966219","8.01444486388577","Moderate",
"Tennessee","2024-10-26","1 Year","2.05625563205823","1.1430410765010333","1.4709635009725388","Minimal",
"Tennessee","2024-05-11","1 Year","1.441567141969215","1.4518922057803278","1.305852352170728","Minimal",
"Tennessee","2024-06-08","1 Year","1.241031536145842","1.3410467607374912","1.2630369475492098","Minimal",
"Texas","2024-09-07","1 Year","1.7097096686839657","1.200549473508577","1.4182564326791773","Minimal",
"Texas","2024-08-10","1 Year","1.4614278813085448","1.242919949297956","1.3292555378018416","Minimal",
"Texas","2025-01-04","All Results","15.107488304428216","10.114488564688504","15.476046795325924","High",
"Texas","2022-06-25","All Results","6.740359198311267","1.3310194816554493","2.5007147863904824","Low","Limited Coverage"
"Texas","2023-04-01","All Results","1.5468443245078076","2.182743344784873","1.366542310826452","Minimal",
"Texas","2022-11-19","All Results","8.85846677460034","12.278243030850895","10.79668991415424","Moderate",
"Texas","2024-12-14","All Results","11.743633068313011","5.4126318448278585","10.778935757337308","Moderate",
