"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Single Race 6"	"Single Race 6 Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Tennessee"	"47"	"57 years"	"57"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	10	35989	Unreliable
	"Tennessee"	"47"	"58 years"	"58"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	12	38701	Unreliable
	"Tennessee"	"47"	"58 years"	"58"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	12	38633	Unreliable
	"Tennessee"	"47"	"58 years"	"58"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	12	36536	Unreliable
	"Tennessee"	"47"	"58 years"	"58"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	22	35849	61.4
	"Tennessee"	"47"	"59 years"	"59"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	14	35028	Unreliable
	"Tennessee"	"47"	"60 years"	"60"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	14	37647	Unreliable
	"Tennessee"	"47"	"60 years"	"60"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	10	35308	Unreliable
	"Tennessee"	"47"	"61 years"	"61"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	12	34872	Unreliable
	"Tennessee"	"47"	"63 years"	"63"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	11	33297	Unreliable
	"Tennessee"	"47"	"65 years"	"65"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	12	32248	Unreliable
	"Texas"	"48"	"19 years"	"19"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	12	163165	Unreliable
	"Texas"	"48"	"20 years"	"20"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	19	156851	Unreliable
	"Texas"	"48"	"21 years"	"21"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	18	156162	Unreliable
	"Texas"	"48"	"21 years"	"21"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	18	157430	Unreliable
	"Texas"	"48"	"22 years"	"22"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	10	158897	Unreliable
	"Texas"	"48"	"22 years"	"22"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	22	158398	13.9
	"Texas"	"48"	"23 years"	"23"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	23	162573	14.1
	"Texas"	"48"	"23 years"	"23"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	16	161742	Unreliable
	"Texas"	"48"	"24 years"	"24"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	21	165219	12.7
	"Texas"	"48"	"24 years"	"24"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	24	164273	14.6
	"Texas"	"48"	"25 years"	"25"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	20	168145	11.9
	"Texas"	"48"	"25 years"	"25"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	29	166114	17.5
	"Texas"	"48"	"26 years"	"26"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	28	172295	16.3
	"Texas"	"48"	"26 years"	"26"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	26	168623	15.4
	"Texas"	"48"	"27 years"	"27"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	14	162432	Unreliable
	"Texas"	"48"	"27 years"	"27"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	39	171058	22.8
	"Texas"	"48"	"27 years"	"27"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	23	172939	13.3
	"Texas"	"48"	"28 years"	"28"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	14	162089	Unreliable
	"Texas"	"48"	"28 years"	"28"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	12	164075	Unreliable
	"Texas"	"48"	"28 years"	"28"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	31	170460	18.2
	"Texas"	"48"	"28 years"	"28"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	34	171810	19.8
	"Texas"	"48"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	33	165319	20.0
	"Texas"	"48"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	32	171170	18.7
	"Texas"	"48"	"30 years"	"30"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	11	153813	Unreliable
	"Texas"	"48"	"30 years"	"30"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	11	156648	Unreliable
	"Texas"	"48"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	30	164487	18.2
	"Texas"	"48"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	28	165771	16.9
	"Texas"	"48"	"31 years"	"31"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	12	154279	Unreliable
	"Texas"	"48"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	35	163819	21.4
	"Texas"	"48"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	33	165133	20.0
	"Texas"	"48"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	35	164855	21.2
	"Texas"	"48"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	38	163839	23.2
	"Texas"	"48"	"33 years"	"33"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	17	157897	Unreliable
	"Texas"	"48"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	24	165977	14.5
	"Texas"	"48"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	47	165192	28.5
	"Texas"	"48"	"34 years"	"34"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	15	158545	Unreliable
	"Texas"	"48"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	26	160055	16.2
	"Texas"	"48"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	45	166247	27.1
	"Texas"	"48"	"35 years"	"35"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	15	155618	Unreliable
	"Texas"	"48"	"35 years"	"35"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	16	154063	Unreliable
	"Texas"	"48"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	27	162525	16.6
	"Texas"	"48"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	36	160514	22.4
	"Texas"	"48"	"36 years"	"36"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	14	155339	Unreliable
	"Texas"	"48"	"36 years"	"36"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	14	156409	Unreliable
	"Texas"	"48"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	29	161881	17.9
	"Texas"	"48"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	29	163125	17.8
	"Texas"	"48"	"37 years"	"37"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	13	156201	Unreliable
	"Texas"	"48"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	31	159240	19.5
	"Texas"	"48"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	42	162722	25.8
	"Texas"	"48"	"38 years"	"38"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	13	155643	Unreliable
	"Texas"	"48"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	18	161688	Unreliable
	"Texas"	"48"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	25	159421	15.7
	"Texas"	"48"	"39 years"	"39"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	13	145030	Unreliable
	"Texas"	"48"	"39 years"	"39"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	10	155797	Unreliable
	"Texas"	"48"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	20	150418	13.3
	"Texas"	"48"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	29	162005	17.9
	"Texas"	"48"	"40 years"	"40"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	11	143399	Unreliable
	"Texas"	"48"	"40 years"	"40"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	12	145003	Unreliable
	"Texas"	"48"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	22	147530	14.9
	"Texas"	"48"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	30	150135	20.0
	"Texas"	"48"	"41 years"	"41"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	11	143187	Unreliable
	"Texas"	"48"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	18	145693	Unreliable
	"Texas"	"48"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	27	147647	18.3
	"Texas"	"48"	"42 years"	"42"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	13	140325	Unreliable
	"Texas"	"48"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	17	143128	Unreliable
	"Texas"	"48"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	23	145503	15.8
	"Texas"	"48"	"43 years"	"43"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	15	140315	Unreliable
	"Texas"	"48"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	28	146036	19.2
	"Texas"	"48"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	22	143075	15.4
	"Texas"	"48"	"44 years"	"44"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	11	139822	Unreliable
	"Texas"	"48"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	24	140506	17.1
	"Texas"	"48"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	18	145669	Unreliable
	"Texas"	"48"	"45 years"	"45"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	14	139849	Unreliable
	"Texas"	"48"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	18	140214	Unreliable
	"Texas"	"48"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	22	139957	15.7
	"Texas"	"48"	"46 years"	"46"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	14	144486	Unreliable
	"Texas"	"48"	"46 years"	"46"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	17	140609	Unreliable
	"Texas"	"48"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	24	144744	16.6
	"Texas"	"48"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	15	139969	Unreliable
	"Texas"	"48"	"47 years"	"47"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	12	149708	Unreliable
	"Texas"	"48"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	20	149932	13.3
	"Texas"	"48"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	33	144406	22.9
	"Texas"	"48"	"48 years"	"48"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	18	149327	Unreliable
	"Texas"	"48"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	23	149105	15.4
	"Texas"	"48"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	20	149014	13.4
	"Texas"	"48"	"49 years"	"49"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	16	139710	Unreliable
	"Texas"	"48"	"49 years"	"49"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	10	22977	Unreliable
	"Texas"	"48"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	25	139937	17.9
	"Texas"	"48"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	18	148644	Unreliable
	"Texas"	"48"	"50 years"	"50"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	15	133957	Unreliable
	"Texas"	"48"	"50 years"	"50"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	11	139177	Unreliable
	"Texas"	"48"	"50 years"	"50"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	10	20966	Unreliable
	"Texas"	"48"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	27	134925	20.0
	"Texas"	"48"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	21	139253	15.1
	"Texas"	"48"	"51 years"	"51"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	12	133486	Unreliable
	"Texas"	"48"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	20	132248	15.1
	"Texas"	"48"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	19	133980	Unreliable
	"Texas"	"48"	"52 years"	"52"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	14	131835	Unreliable
	"Texas"	"48"	"52 years"	"52"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	11	131151	Unreliable
	"Texas"	"48"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	20	132463	15.1
	"Texas"	"48"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	20	131306	15.2
	"Texas"	"48"	"53 years"	"53"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	12	138857	Unreliable
	"Texas"	"48"	"53 years"	"53"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	17	131420	Unreliable
	"Texas"	"48"	"53 years"	"53"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	13	21058	Unreliable
	"Texas"	"48"	"53 years"	"53"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	22	138276	15.9
	"Texas"	"48"	"53 years"	"53"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	15	131446	Unreliable
	"Texas"	"48"	"54 years"	"54"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	13	141380	Unreliable
	"Texas"	"48"	"54 years"	"54"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	11	138179	Unreliable
	"Texas"	"48"	"54 years"	"54"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	11	21271	Unreliable
	"Texas"	"48"	"54 years"	"54"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	28	139315	20.1
	"Texas"	"48"	"54 years"	"54"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	22	137073	16.0
	"Texas"	"48"	"55 years"	"55"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	19	141556	Unreliable
	"Texas"	"48"	"55 years"	"55"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	19	140626	Unreliable
	"Texas"	"48"	"55 years"	"55"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	15	20832	Unreliable
	"Texas"	"48"	"55 years"	"55"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	12	21053	Unreliable
	"Texas"	"48"	"55 years"	"55"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	26	138762	18.7
	"Texas"	"48"	"55 years"	"55"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	24	138286	17.4
	"Texas"	"48"	"56 years"	"56"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	16	141094	Unreliable
	"Texas"	"48"	"56 years"	"56"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	21	138009	15.2
	"Texas"	"48"	"56 years"	"56"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	22	137393	16.0
	"Texas"	"48"	"57 years"	"57"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	11	20295	Unreliable
	"Texas"	"48"	"57 years"	"57"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	11	20189	Unreliable
	"Texas"	"48"	"57 years"	"57"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	28	137232	20.4
	"Texas"	"48"	"57 years"	"57"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	22	136671	16.1
	"Texas"	"48"	"58 years"	"58"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	11	141442	Unreliable
	"Texas"	"48"	"58 years"	"58"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	16	140253	Unreliable
	"Texas"	"48"	"58 years"	"58"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	10	20570	Unreliable
	"Texas"	"48"	"58 years"	"58"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	16	138094	Unreliable
	"Texas"	"48"	"58 years"	"58"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	19	135594	Unreliable
	"Texas"	"48"	"59 years"	"59"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	11	140610	Unreliable
	"Texas"	"48"	"59 years"	"59"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	25	19222	130.1
	"Texas"	"48"	"59 years"	"59"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	11	20306	Unreliable
	"Texas"	"48"	"59 years"	"59"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	26	131554	19.8
	"Texas"	"48"	"59 years"	"59"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	17	136586	Unreliable
	"Texas"	"48"	"60 years"	"60"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	23	128789	17.9
	"Texas"	"48"	"60 years"	"60"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	20	129874	15.4
	"Texas"	"48"	"61 years"	"61"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	11	132556	Unreliable
	"Texas"	"48"	"61 years"	"61"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	14	132921	Unreliable
	"Texas"	"48"	"61 years"	"61"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	19	18227	Unreliable
	"Texas"	"48"	"61 years"	"61"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	11	125523	Unreliable
	"Texas"	"48"	"61 years"	"61"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	20	127175	15.7
	"Texas"	"48"	"62 years"	"62"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	13	127263	Unreliable
	"Texas"	"48"	"62 years"	"62"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	15	17521	Unreliable
	"Texas"	"48"	"62 years"	"62"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	17	119638	Unreliable
	"Texas"	"48"	"62 years"	"62"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	18	123767	Unreliable
	"Texas"	"48"	"63 years"	"63"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	14	16253	Unreliable
	"Texas"	"48"	"63 years"	"63"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	13	117269	Unreliable
	"Texas"	"48"	"63 years"	"63"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	20	117833	17.0
	"Texas"	"48"	"64 years"	"64"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	15	110302	Unreliable
	"Texas"	"48"	"65 years"	"65"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	11	13295	Unreliable
	"Texas"	"48"	"65 years"	"65"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	11	105811	Unreliable
	"Texas"	"48"	"66 years"	"66"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	10	12948	Unreliable
	"Texas"	"48"	"67 years"	"67"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	10	97755	Unreliable
	"Texas"	"48"	"68 years"	"68"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	11	93437	Unreliable
	"Utah"	"49"	"27 years"	"27"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	10	22334	Unreliable
	"Utah"	"49"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	11	18786	Unreliable
	"Utah"	"49"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	11	18821	Unreliable
	"Utah"	"49"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	11	20156	Unreliable
	"Utah"	"49"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	10	16492	Unreliable
	"Virginia"	"51"	"21 years"	"21"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	11	40881	Unreliable
	"Virginia"	"51"	"22 years"	"22"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	11	40098	Unreliable
	"Virginia"	"51"	"23 years"	"23"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	14	40134	Unreliable
	"Virginia"	"51"	"23 years"	"23"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	11	39419	Unreliable
	"Virginia"	"51"	"24 years"	"24"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	10	40427	Unreliable
	"Virginia"	"51"	"25 years"	"25"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	20	40555	49.3
	"Virginia"	"51"	"25 years"	"25"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	11	40177	Unreliable
	"Virginia"	"51"	"26 years"	"26"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	11	38006	Unreliable
	"Virginia"	"51"	"26 years"	"26"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	15	40476	Unreliable
	"Virginia"	"51"	"26 years"	"26"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	19	40179	Unreliable
	"Virginia"	"51"	"27 years"	"27"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	16	41272	Unreliable
	"Virginia"	"51"	"27 years"	"27"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	22	40264	54.6
	"Virginia"	"51"	"28 years"	"28"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	10	39561	Unreliable
	"Virginia"	"51"	"28 years"	"28"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	15	38948	Unreliable
	"Virginia"	"51"	"28 years"	"28"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	25	41114	60.8
	"Virginia"	"51"	"28 years"	"28"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	26	40945	63.5
	"Virginia"	"51"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	26	39797	65.3
	"Virginia"	"51"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	20	40809	49.0
	"Virginia"	"51"	"30 years"	"30"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	10	39025	Unreliable
	"Virginia"	"51"	"30 years"	"30"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	15	38717	Unreliable
	"Virginia"	"51"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	28	40226	69.6
	"Virginia"	"51"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	14	39702	Unreliable
	"Virginia"	"51"	"31 years"	"31"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	12	38593	Unreliable
	"Virginia"	"51"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	26	40221	64.6
	"Virginia"	"51"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	21	40134	52.3
	"Virginia"	"51"	"32 years"	"32"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	16	38531	Unreliable
	"Virginia"	"51"	"32 years"	"32"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	10	12170	Unreliable
	"Virginia"	"51"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	23	40758	56.4
	"Virginia"	"51"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	17	39984	Unreliable
	"Virginia"	"51"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	17	40728	Unreliable
	"Virginia"	"51"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	19	40821	Unreliable
	"Virginia"	"51"	"34 years"	"34"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	12	38230	Unreliable
	"Virginia"	"51"	"34 years"	"34"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	20	39149	51.1
	"Virginia"	"51"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	26	39485	65.8
	"Virginia"	"51"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	20	40446	49.4
	"Virginia"	"51"	"35 years"	"35"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	12	38211	Unreliable
	"Virginia"	"51"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	23	40258	57.1
	"Virginia"	"51"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	20	39265	50.9
	"Virginia"	"51"	"36 years"	"36"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	10	38885	Unreliable
	"Virginia"	"51"	"36 years"	"36"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	13	39237	Unreliable
	"Virginia"	"51"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	22	40336	54.5
	"Virginia"	"51"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	22	40251	54.7
	"Virginia"	"51"	"37 years"	"37"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	12	38701	Unreliable
	"Virginia"	"51"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	22	40183	54.7
	"Virginia"	"51"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	22	40315	54.6
	"Virginia"	"51"	"38 years"	"38"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	11	39047	Unreliable
	"Virginia"	"51"	"38 years"	"38"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	19	38387	Unreliable
	"Virginia"	"51"	"38 years"	"38"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	10	11156	Unreliable
	"Virginia"	"51"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	26	40563	64.1
	"Virginia"	"51"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	22	40055	54.9
	"Virginia"	"51"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	18	37807	Unreliable
	"Virginia"	"51"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	18	40149	Unreliable
	"Virginia"	"51"	"40 years"	"40"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	10	10532	Unreliable
	"Virginia"	"51"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	17	37169	Unreliable
