"Notes"	"State"	"State Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Single Race 6"	"Single Race 6 Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Tennessee"	"47"	"5-14 years"	"5-14"	"Male"	"M"	"Asian"	"A"	"2021"	"2021"	0	9547	Unreliable
	"Tennessee"	"47"	"5-14 years"	"5-14"	"Male"	"M"	"Asian"	"A"	"2022 "	"2022"	0	9796	Unreliable
	"Tennessee"	"47"	"5-14 years"	"5-14"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	0	83923	Unreliable
	"Tennessee"	"47"	"5-14 years"	"5-14"	"Male"	"M"	"Black or African American"	"2054-5"	"2020"	"2020"	0	84706	Unreliable
	"Tennessee"	"47"	"5-14 years"	"5-14"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	0	86570	Unreliable
	"Tennessee"	"47"	"5-14 years"	"5-14"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2018"	"2018"	0	619	Unreliable
	"Tennessee"	"47"	"5-14 years"	"5-14"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2019"	"2019"	0	610	Unreliable
	"Tennessee"	"47"	"5-14 years"	"5-14"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2020"	"2020"	0	708	Unreliable
	"Tennessee"	"47"	"5-14 years"	"5-14"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2021"	"2021"	0	727	Unreliable
	"Tennessee"	"47"	"5-14 years"	"5-14"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2022 "	"2022"	0	785	Unreliable
	"Tennessee"	"47"	"5-14 years"	"5-14"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	0	316201	Unreliable
	"Tennessee"	"47"	"5-14 years"	"5-14"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	0	316130	Unreliable
	"Tennessee"	"47"	"5-14 years"	"5-14"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	0	316029	Unreliable
	"Tennessee"	"47"	"5-14 years"	"5-14"	"Male"	"M"	"More than one race"	"M"	"2018"	"2018"	0	18250	Unreliable
	"Tennessee"	"47"	"5-14 years"	"5-14"	"Male"	"M"	"More than one race"	"M"	"2019"	"2019"	0	18679	Unreliable
	"Tennessee"	"47"	"5-14 years"	"5-14"	"Male"	"M"	"More than one race"	"M"	"2020"	"2020"	0	19475	Unreliable
	"Tennessee"	"47"	"5-14 years"	"5-14"	"Male"	"M"	"More than one race"	"M"	"2021"	"2021"	0	20460	Unreliable
	"Tennessee"	"47"	"5-14 years"	"5-14"	"Male"	"M"	"More than one race"	"M"	"2022 "	"2022"	0	20911	Unreliable
	"Tennessee"	"47"	"5-14 years"	"5-14"	"Male"	"M"	"Not Available"	"999"	"2018"	"2018"	0	0	Unreliable
	"Tennessee"	"47"	"5-14 years"	"5-14"	"Male"	"M"	"Not Available"	"999"	"2019"	"2019"	0	0	Unreliable
	"Tennessee"	"47"	"5-14 years"	"5-14"	"Male"	"M"	"Not Available"	"999"	"2020"	"2020"	0	0	Unreliable
	"Tennessee"	"47"	"5-14 years"	"5-14"	"Male"	"M"	"Not Available"	"999"	"2021"	"2021"	0	0	Unreliable
	"Tennessee"	"47"	"5-14 years"	"5-14"	"Male"	"M"	"Not Available"	"999"	"2022 "	"2022"	0	0	Unreliable
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2018"	"2018"	0	2176	Unreliable
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2020"	"2020"	0	2125	Unreliable
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2021"	"2021"	0	2192	Unreliable
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2022 "	"2022"	0	2337	Unreliable
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Female"	"F"	"Asian"	"A"	"2018"	"2018"	0	9025	Unreliable
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Female"	"F"	"Asian"	"A"	"2019"	"2019"	0	9434	Unreliable
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Female"	"F"	"Asian"	"A"	"2020"	"2020"	0	9397	Unreliable
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Female"	"F"	"Asian"	"A"	"2022 "	"2022"	0	10042	Unreliable
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Female"	"F"	"Black or African American"	"2054-5"	"2020"	"2020"	15	85905	Unreliable
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Female"	"F"	"Black or African American"	"2054-5"	"2021"	"2021"	19	86565	Unreliable
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Female"	"F"	"Black or African American"	"2054-5"	"2022 "	"2022"	14	87042	Unreliable
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2018"	"2018"	0	393	Unreliable
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2019"	"2019"	0	423	Unreliable
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2020"	"2020"	0	464	Unreliable
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2021"	"2021"	0	475	Unreliable
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2022 "	"2022"	0	517	Unreliable
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	28	315979	8.9
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	29	315704	9.2
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	59	317448	18.6
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	50	324016	15.4
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	43	334911	12.8
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Female"	"F"	"More than one race"	"M"	"2018"	"2018"	0	12534	Unreliable
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Female"	"F"	"Not Available"	"999"	"2018"	"2018"	0	0	Unreliable
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Female"	"F"	"Not Available"	"999"	"2019"	"2019"	0	0	Unreliable
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Female"	"F"	"Not Available"	"999"	"2020"	"2020"	0	0	Unreliable
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Female"	"F"	"Not Available"	"999"	"2021"	"2021"	0	0	Unreliable
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Female"	"F"	"Not Available"	"999"	"2022 "	"2022"	0	0	Unreliable
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2018"	"2018"	0	2189	Unreliable
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2019"	"2019"	0	2192	Unreliable
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2020"	"2020"	0	2187	Unreliable
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2021"	"2021"	0	2259	Unreliable
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Male"	"M"	"Asian"	"A"	"2021"	"2021"	0	8797	Unreliable
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	16	86772	Unreliable
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Male"	"M"	"Black or African American"	"2054-5"	"2020"	"2020"	28	85418	32.8
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	38	86242	44.1
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	42	87634	47.9
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2018"	"2018"	0	474	Unreliable
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2019"	"2019"	0	517	Unreliable
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2020"	"2020"	0	500	Unreliable
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2022 "	"2022"	0	556	Unreliable
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	60	330407	18.2
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	76	329942	23.0
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	95	330188	28.8
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	109	336486	32.4
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	118	350583	33.7
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Male"	"M"	"More than one race"	"M"	"2018"	"2018"	0	12801	Unreliable
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Male"	"M"	"Not Available"	"999"	"2018"	"2018"	0	0	Unreliable
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Male"	"M"	"Not Available"	"999"	"2019"	"2019"	0	0	Unreliable
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Male"	"M"	"Not Available"	"999"	"2020"	"2020"	0	0	Unreliable
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Male"	"M"	"Not Available"	"999"	"2021"	"2021"	0	0	Unreliable
	"Tennessee"	"47"	"15-24 years"	"15-24"	"Male"	"M"	"Not Available"	"999"	"2022 "	"2022"	0	0	Unreliable
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2018"	"2018"	0	2062	Unreliable
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2019"	"2019"	0	2074	Unreliable
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2021"	"2021"	0	2220	Unreliable
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2022 "	"2022"	0	2317	Unreliable
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Female"	"F"	"Asian"	"A"	"2019"	"2019"	0	12231	Unreliable
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Female"	"F"	"Asian"	"A"	"2021"	"2021"	0	11683	Unreliable
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"2018"	"2018"	12	93929	Unreliable
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"2019"	"2019"	20	96210	20.8
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"2020"	"2020"	53	97404	54.4
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"2021"	"2021"	54	97297	55.5
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"2022 "	"2022"	64	96530	66.3
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2018"	"2018"	0	551	Unreliable
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2019"	"2019"	0	503	Unreliable
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2020"	"2020"	0	510	Unreliable
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2021"	"2021"	0	522	Unreliable
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2022 "	"2022"	0	538	Unreliable
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	104	351450	29.6
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	116	356053	32.6
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	161	360556	44.7
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	199	362358	54.9
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	153	365823	41.8
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Female"	"F"	"More than one race"	"M"	"2018"	"2018"	0	8443	Unreliable
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Female"	"F"	"More than one race"	"M"	"2020"	"2020"	0	9617	Unreliable
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Female"	"F"	"Not Available"	"999"	"2018"	"2018"	0	0	Unreliable
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Female"	"F"	"Not Available"	"999"	"2019"	"2019"	0	0	Unreliable
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Female"	"F"	"Not Available"	"999"	"2020"	"2020"	0	0	Unreliable
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Female"	"F"	"Not Available"	"999"	"2021"	"2021"	0	0	Unreliable
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Female"	"F"	"Not Available"	"999"	"2022 "	"2022"	0	0	Unreliable
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2018"	"2018"	0	2539	Unreliable
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2021"	"2021"	0	2542	Unreliable
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	34	88459	38.4
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	45	91270	49.3
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"2020"	"2020"	90	92533	97.3
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	133	91784	144.9
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	138	92274	149.6
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2018"	"2018"	0	565	Unreliable
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2019"	"2019"	0	557	Unreliable
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2020"	"2020"	0	554	Unreliable
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2021"	"2021"	0	536	Unreliable
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2022 "	"2022"	0	542	Unreliable
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	222	352402	63.0
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	260	358857	72.5
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	356	363742	97.9
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	406	362884	111.9
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	387	370888	104.3
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Male"	"M"	"Not Available"	"999"	"2018"	"2018"	0	0	Unreliable
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Male"	"M"	"Not Available"	"999"	"2019"	"2019"	0	0	Unreliable
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Male"	"M"	"Not Available"	"999"	"2020"	"2020"	0	0	Unreliable
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Male"	"M"	"Not Available"	"999"	"2021"	"2021"	0	0	Unreliable
	"Tennessee"	"47"	"25-34 years"	"25-34"	"Male"	"M"	"Not Available"	"999"	"2022 "	"2022"	0	0	Unreliable
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2018"	"2018"	0	1843	Unreliable
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2019"	"2019"	0	1892	Unreliable
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2021"	"2021"	0	1944	Unreliable
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2022 "	"2022"	0	1978	Unreliable
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Female"	"F"	"Asian"	"A"	"2019"	"2019"	0	12295	Unreliable
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Female"	"F"	"Asian"	"A"	"2021"	"2021"	0	12427	Unreliable
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2018"	"2018"	11	78342	Unreliable
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2019"	"2019"	12	79058	Unreliable
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2020"	"2020"	41	79700	51.4
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2021"	"2021"	57	81507	69.9
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2022 "	"2022"	57	81281	70.1
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2018"	"2018"	0	525	Unreliable
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2019"	"2019"	0	544	Unreliable
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2020"	"2020"	0	545	Unreliable
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2021"	"2021"	0	552	Unreliable
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2022 "	"2022"	0	556	Unreliable
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	102	327574	31.1
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	117	330410	35.4
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	164	333670	49.2
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	228	342596	66.6
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	238	345556	68.9
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Female"	"F"	"More than one race"	"M"	"2019"	"2019"	0	5926	Unreliable
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Female"	"F"	"More than one race"	"M"	"2020"	"2020"	0	6215	Unreliable
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Female"	"F"	"Not Available"	"999"	"2018"	"2018"	0	0	Unreliable
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Female"	"F"	"Not Available"	"999"	"2019"	"2019"	0	0	Unreliable
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Female"	"F"	"Not Available"	"999"	"2020"	"2020"	0	0	Unreliable
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Female"	"F"	"Not Available"	"999"	"2021"	"2021"	0	0	Unreliable
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Female"	"F"	"Not Available"	"999"	"2022 "	"2022"	0	0	Unreliable
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2018"	"2018"	0	2308	Unreliable
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2020"	"2020"	0	2362	Unreliable
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Male"	"M"	"Asian"	"A"	"2018"	"2018"	0	10456	Unreliable
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Male"	"M"	"Asian"	"A"	"2022 "	"2022"	0	12610	Unreliable
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	40	68155	58.7
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	51	68481	74.5
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2020"	"2020"	110	68971	159.5
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	164	71537	229.3
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	150	71466	209.9
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2018"	"2018"	0	632	Unreliable
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2020"	"2020"	0	678	Unreliable
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2021"	"2021"	0	674	Unreliable
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2022 "	"2022"	0	671	Unreliable
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	211	327375	64.5
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	228	329561	69.2
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	386	331887	116.3
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	507	345070	146.9
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	506	349807	144.7
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Male"	"M"	"More than one race"	"M"	"2018"	"2018"	0	5174	Unreliable
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Male"	"M"	"More than one race"	"M"	"2020"	"2020"	0	5527	Unreliable
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Male"	"M"	"More than one race"	"M"	"2022 "	"2022"	0	6255	Unreliable
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Male"	"M"	"Not Available"	"999"	"2018"	"2018"	0	0	Unreliable
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Male"	"M"	"Not Available"	"999"	"2019"	"2019"	0	0	Unreliable
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Male"	"M"	"Not Available"	"999"	"2020"	"2020"	0	0	Unreliable
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Male"	"M"	"Not Available"	"999"	"2021"	"2021"	0	0	Unreliable
	"Tennessee"	"47"	"35-44 years"	"35-44"	"Male"	"M"	"Not Available"	"999"	"2022 "	"2022"	0	0	Unreliable
	"Tennessee"	"47"	"45-54 years"	"45-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2018"	"2018"	0	1777	Unreliable
	"Tennessee"	"47"	"45-54 years"	"45-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2021"	"2021"	0	1816	Unreliable
	"Tennessee"	"47"	"45-54 years"	"45-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2022 "	"2022"	0	1859	Unreliable
	"Tennessee"	"47"	"45-54 years"	"45-54"	"Female"	"F"	"Asian"	"A"	"2018"	"2018"	0	9584	Unreliable
	"Tennessee"	"47"	"45-54 years"	"45-54"	"Female"	"F"	"Asian"	"A"	"2019"	"2019"	0	9987	Unreliable
	"Tennessee"	"47"	"45-54 years"	"45-54"	"Female"	"F"	"Asian"	"A"	"2020"	"2020"	0	10366	Unreliable
	"Tennessee"	"47"	"45-54 years"	"45-54"	"Female"	"F"	"Asian"	"A"	"2022 "	"2022"	0	11410	Unreliable
	"Tennessee"	"47"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	"2018"	"2018"	16	76703	Unreliable
	"Tennessee"	"47"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	"2019"	"2019"	20	75922	26.3
	"Tennessee"	"47"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	"2020"	"2020"	28	75105	37.3
	"Tennessee"	"47"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	"2021"	"2021"	21	74521	28.2
	"Tennessee"	"47"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	"2022 "	"2022"	36	73629	48.9
	"Tennessee"	"47"	"45-54 years"	"45-54"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"2018"	"2018"	0	323	Unreliable
