"Notes"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Single Race 6"	"Single Race 6 Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Pennsylvania"	"42"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	87	68628	126.8
	"Pennsylvania"	"42"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	74	70055	105.6
	"Pennsylvania"	"42"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	62	70179	88.3
	"Pennsylvania"	"42"	"33 years"	"33"	"Female"	"F"	"Black or African American"	"2054-5"	"2021"	"2021"	12	12488	Unreliable
	"Pennsylvania"	"42"	"33 years"	"33"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	37	64672	57.2
	"Pennsylvania"	"42"	"33 years"	"33"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	29	66696	43.5
	"Pennsylvania"	"42"	"33 years"	"33"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	27	66129	40.8
	"Pennsylvania"	"42"	"33 years"	"33"	"Male"	"M"	"Black or African American"	"2054-5"	"2020"	"2020"	13	11688	Unreliable
	"Pennsylvania"	"42"	"33 years"	"33"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	13	12278	Unreliable
	"Pennsylvania"	"42"	"33 years"	"33"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	13	12874	Unreliable
	"Pennsylvania"	"42"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	63	67191	93.8
	"Pennsylvania"	"42"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	89	69314	128.4
	"Pennsylvania"	"42"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	70	70044	99.9
	"Pennsylvania"	"42"	"34 years"	"34"	"Female"	"F"	"Black or African American"	"2054-5"	"2021"	"2021"	13	11800	Unreliable
	"Pennsylvania"	"42"	"34 years"	"34"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	29	64491	45.0
	"Pennsylvania"	"42"	"34 years"	"34"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	30	66009	45.4
	"Pennsylvania"	"42"	"34 years"	"34"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	25	66099	37.8
	"Pennsylvania"	"42"	"34 years"	"34"	"Male"	"M"	"Black or African American"	"2054-5"	"2020"	"2020"	14	10707	Unreliable
	"Pennsylvania"	"42"	"34 years"	"34"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	14	11956	Unreliable
	"Pennsylvania"	"42"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	87	67578	128.7
	"Pennsylvania"	"42"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	76	68861	110.4
	"Pennsylvania"	"42"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	62	69337	89.4
	"Pennsylvania"	"42"	"35 years"	"35"	"Female"	"F"	"Black or African American"	"2054-5"	"2022 "	"2022"	12	11698	Unreliable
	"Pennsylvania"	"42"	"35 years"	"35"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	24	64342	37.3
	"Pennsylvania"	"42"	"35 years"	"35"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	25	65939	37.9
	"Pennsylvania"	"42"	"35 years"	"35"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	26	65339	39.8
	"Pennsylvania"	"42"	"35 years"	"35"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	13	10981	Unreliable
	"Pennsylvania"	"42"	"35 years"	"35"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	16	11239	Unreliable
	"Pennsylvania"	"42"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	86	66667	129.0
	"Pennsylvania"	"42"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	74	69105	107.1
	"Pennsylvania"	"42"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	62	68763	90.2
	"Pennsylvania"	"42"	"36 years"	"36"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	30	62266	48.2
	"Pennsylvania"	"42"	"36 years"	"36"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	28	65345	42.8
	"Pennsylvania"	"42"	"36 years"	"36"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	28	65251	42.9
	"Pennsylvania"	"42"	"36 years"	"36"	"Male"	"M"	"Black or African American"	"2054-5"	"2020"	"2020"	13	9804	Unreliable
	"Pennsylvania"	"42"	"36 years"	"36"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	17	10894	Unreliable
	"Pennsylvania"	"42"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	82	64209	127.7
	"Pennsylvania"	"42"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	71	68326	103.9
	"Pennsylvania"	"42"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	86	68900	124.8
	"Pennsylvania"	"42"	"37 years"	"37"	"Female"	"F"	"Black or African American"	"2054-5"	"2021"	"2021"	12	10174	Unreliable
	"Pennsylvania"	"42"	"37 years"	"37"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	29	62838	46.2
	"Pennsylvania"	"42"	"37 years"	"37"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	23	63651	36.1
	"Pennsylvania"	"42"	"37 years"	"37"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	27	64762	41.7
	"Pennsylvania"	"42"	"37 years"	"37"	"Male"	"M"	"Black or African American"	"2054-5"	"2020"	"2020"	14	9660	Unreliable
	"Pennsylvania"	"42"	"37 years"	"37"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	11	10133	Unreliable
	"Pennsylvania"	"42"	"37 years"	"37"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	16	10328	Unreliable
	"Pennsylvania"	"42"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	80	64481	124.1
	"Pennsylvania"	"42"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	79	66439	118.9
	"Pennsylvania"	"42"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	73	68203	107.0
	"Pennsylvania"	"42"	"38 years"	"38"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	38	63023	60.3
	"Pennsylvania"	"42"	"38 years"	"38"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	21	64530	32.5
	"Pennsylvania"	"42"	"38 years"	"38"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	28	62984	44.5
	"Pennsylvania"	"42"	"38 years"	"38"	"Male"	"M"	"Black or African American"	"2054-5"	"2020"	"2020"	10	9663	Unreliable
	"Pennsylvania"	"42"	"38 years"	"38"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	12	9905	Unreliable
	"Pennsylvania"	"42"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	79	63939	123.6
	"Pennsylvania"	"42"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	75	67088	111.8
	"Pennsylvania"	"42"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	63	66056	95.4
	"Pennsylvania"	"42"	"39 years"	"39"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	27	62045	43.5
	"Pennsylvania"	"42"	"39 years"	"39"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	23	64526	35.6
	"Pennsylvania"	"42"	"39 years"	"39"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	22	63784	34.5
	"Pennsylvania"	"42"	"39 years"	"39"	"Male"	"M"	"Black or African American"	"2054-5"	"2020"	"2020"	17	9343	Unreliable
	"Pennsylvania"	"42"	"39 years"	"39"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	12	10060	Unreliable
	"Pennsylvania"	"42"	"39 years"	"39"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	12	9915	Unreliable
	"Pennsylvania"	"42"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	73	63245	115.4
	"Pennsylvania"	"42"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	72	66795	107.8
	"Pennsylvania"	"42"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	63	66969	94.1
	"Pennsylvania"	"42"	"40 years"	"40"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	22	62647	35.1
	"Pennsylvania"	"42"	"40 years"	"40"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	35	63549	55.1
	"Pennsylvania"	"42"	"40 years"	"40"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	44	63836	68.9
	"Pennsylvania"	"42"	"40 years"	"40"	"Male"	"M"	"Black or African American"	"2054-5"	"2020"	"2020"	15	9733	Unreliable
	"Pennsylvania"	"42"	"40 years"	"40"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	10	9706	Unreliable
	"Pennsylvania"	"42"	"40 years"	"40"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	15	9720	Unreliable
	"Pennsylvania"	"42"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	79	63603	124.2
	"Pennsylvania"	"42"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	88	65855	133.6
	"Pennsylvania"	"42"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	78	66567	117.2
	"Pennsylvania"	"42"	"41 years"	"41"	"Female"	"F"	"Black or African American"	"2054-5"	"2022 "	"2022"	11	10123	Unreliable
	"Pennsylvania"	"42"	"41 years"	"41"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	30	59388	50.5
	"Pennsylvania"	"42"	"41 years"	"41"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	37	63113	58.6
	"Pennsylvania"	"42"	"41 years"	"41"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	33	62844	52.5
	"Pennsylvania"	"42"	"41 years"	"41"	"Male"	"M"	"Black or African American"	"2054-5"	"2020"	"2020"	11	8953	Unreliable
	"Pennsylvania"	"42"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	43	59929	71.8
	"Pennsylvania"	"42"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	80	64786	123.5
	"Pennsylvania"	"42"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	62	65683	94.4
	"Pennsylvania"	"42"	"42 years"	"42"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	23	58519	39.3
	"Pennsylvania"	"42"	"42 years"	"42"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	27	60955	44.3
	"Pennsylvania"	"42"	"42 years"	"42"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	25	62308	40.1
	"Pennsylvania"	"42"	"42 years"	"42"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	14	9631	Unreliable
	"Pennsylvania"	"42"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	58	59060	98.2
	"Pennsylvania"	"42"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	71	62527	113.6
	"Pennsylvania"	"42"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	64	64755	98.8
	"Pennsylvania"	"42"	"43 years"	"43"	"Female"	"F"	"Black or African American"	"2054-5"	"2022 "	"2022"	10	9938	Unreliable
	"Pennsylvania"	"42"	"43 years"	"43"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	21	57598	36.5
	"Pennsylvania"	"42"	"43 years"	"43"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	23	59911	38.4
	"Pennsylvania"	"42"	"43 years"	"43"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	35	60167	58.2
	"Pennsylvania"	"42"	"43 years"	"43"	"Male"	"M"	"Black or African American"	"2054-5"	"2020"	"2020"	13	8564	Unreliable
	"Pennsylvania"	"42"	"43 years"	"43"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	12	9111	Unreliable
	"Pennsylvania"	"42"	"43 years"	"43"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	15	9179	Unreliable
	"Pennsylvania"	"42"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	48	57984	82.8
	"Pennsylvania"	"42"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	62	61374	101.0
	"Pennsylvania"	"42"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	55	62309	88.3
	"Pennsylvania"	"42"	"44 years"	"44"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	15	55530	Unreliable
	"Pennsylvania"	"42"	"44 years"	"44"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	27	58973	45.8
	"Pennsylvania"	"42"	"44 years"	"44"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	19	59187	Unreliable
	"Pennsylvania"	"42"	"44 years"	"44"	"Male"	"M"	"Black or African American"	"2054-5"	"2020"	"2020"	11	8113	Unreliable
	"Pennsylvania"	"42"	"44 years"	"44"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	11	8797	Unreliable
	"Pennsylvania"	"42"	"44 years"	"44"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	12	8775	Unreliable
	"Pennsylvania"	"42"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	55	56278	97.7
	"Pennsylvania"	"42"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	49	60529	81.0
	"Pennsylvania"	"42"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	59	61250	96.3
	"Pennsylvania"	"42"	"45 years"	"45"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	13	57992	Unreliable
	"Pennsylvania"	"42"	"45 years"	"45"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	14	56854	Unreliable
	"Pennsylvania"	"42"	"45 years"	"45"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	15	58183	Unreliable
	"Pennsylvania"	"42"	"45 years"	"45"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	10	8442	Unreliable
	"Pennsylvania"	"42"	"45 years"	"45"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	14	8558	Unreliable
	"Pennsylvania"	"42"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	54	58150	92.9
	"Pennsylvania"	"42"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	33	58179	56.7
	"Pennsylvania"	"42"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	54	60253	89.6
	"Pennsylvania"	"42"	"46 years"	"46"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	21	57348	36.6
	"Pennsylvania"	"42"	"46 years"	"46"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	22	58294	37.7
	"Pennsylvania"	"42"	"46 years"	"46"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	17	56177	Unreliable
	"Pennsylvania"	"42"	"46 years"	"46"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	11	8460	Unreliable
	"Pennsylvania"	"42"	"46 years"	"46"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	13	8225	Unreliable
	"Pennsylvania"	"42"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	46	56995	80.7
	"Pennsylvania"	"42"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	43	59242	72.6
	"Pennsylvania"	"42"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	40	57965	69.0
	"Pennsylvania"	"42"	"47 years"	"47"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	16	58790	Unreliable
	"Pennsylvania"	"42"	"47 years"	"47"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	20	58052	34.5
	"Pennsylvania"	"42"	"47 years"	"47"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	25	57657	43.4
	"Pennsylvania"	"42"	"47 years"	"47"	"Male"	"M"	"Black or African American"	"2054-5"	"2020"	"2020"	18	8123	Unreliable
	"Pennsylvania"	"42"	"47 years"	"47"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	10	8060	Unreliable
	"Pennsylvania"	"42"	"47 years"	"47"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	15	8138	Unreliable
	"Pennsylvania"	"42"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	35	58766	59.6
	"Pennsylvania"	"42"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	54	58875	91.7
	"Pennsylvania"	"42"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	38	59135	64.3
	"Pennsylvania"	"42"	"48 years"	"48"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	20	63092	31.7
	"Pennsylvania"	"42"	"48 years"	"48"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	17	59584	Unreliable
	"Pennsylvania"	"42"	"48 years"	"48"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	22	57334	38.4
	"Pennsylvania"	"42"	"48 years"	"48"	"Male"	"M"	"Black or African American"	"2054-5"	"2020"	"2020"	18	8576	Unreliable
	"Pennsylvania"	"42"	"48 years"	"48"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	11	7885	Unreliable
	"Pennsylvania"	"42"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	38	63041	60.3
	"Pennsylvania"	"42"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	52	60803	85.5
	"Pennsylvania"	"42"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	50	58683	85.2
	"Pennsylvania"	"42"	"49 years"	"49"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	22	68493	32.1
	"Pennsylvania"	"42"	"49 years"	"49"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	15	64201	Unreliable
	"Pennsylvania"	"42"	"49 years"	"49"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	23	58793	39.1
	"Pennsylvania"	"42"	"49 years"	"49"	"Male"	"M"	"Black or African American"	"2054-5"	"2020"	"2020"	18	8980	Unreliable
	"Pennsylvania"	"42"	"49 years"	"49"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	24	8849	271.2
	"Pennsylvania"	"42"	"49 years"	"49"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	21	8199	256.1
	"Pennsylvania"	"42"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	58	68370	84.8
	"Pennsylvania"	"42"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	50	65633	76.2
	"Pennsylvania"	"42"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	53	60642	87.4
	"Pennsylvania"	"42"	"50 years"	"50"	"Female"	"F"	"Black or African American"	"2054-5"	"2021"	"2021"	16	10009	Unreliable
	"Pennsylvania"	"42"	"50 years"	"50"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	25	69326	36.1
	"Pennsylvania"	"42"	"50 years"	"50"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	31	69727	44.5
	"Pennsylvania"	"42"	"50 years"	"50"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	17	63355	Unreliable
	"Pennsylvania"	"42"	"50 years"	"50"	"Male"	"M"	"Black or African American"	"2054-5"	"2020"	"2020"	16	9189	Unreliable
	"Pennsylvania"	"42"	"50 years"	"50"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	17	9448	Unreliable
	"Pennsylvania"	"42"	"50 years"	"50"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	12	8677	Unreliable
	"Pennsylvania"	"42"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	41	69347	59.1
	"Pennsylvania"	"42"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	46	71857	64.0
	"Pennsylvania"	"42"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	55	65380	84.1
	"Pennsylvania"	"42"	"51 years"	"51"	"Female"	"F"	"Black or African American"	"2054-5"	"2022 "	"2022"	11	9860	Unreliable
	"Pennsylvania"	"42"	"51 years"	"51"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	20	67463	29.6
	"Pennsylvania"	"42"	"51 years"	"51"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	25	69230	36.1
	"Pennsylvania"	"42"	"51 years"	"51"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	13	68664	Unreliable
	"Pennsylvania"	"42"	"51 years"	"51"	"Male"	"M"	"Black or African American"	"2054-5"	"2020"	"2020"	22	8492	259.1
	"Pennsylvania"	"42"	"51 years"	"51"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	22	9329	235.8
	"Pennsylvania"	"42"	"51 years"	"51"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	12	9136	Unreliable
	"Pennsylvania"	"42"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	48	66957	71.7
	"Pennsylvania"	"42"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	62	70849	87.5
	"Pennsylvania"	"42"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	51	71351	71.5
	"Pennsylvania"	"42"	"52 years"	"52"	"Female"	"F"	"Black or African American"	"2054-5"	"2022 "	"2022"	11	9763	Unreliable
	"Pennsylvania"	"42"	"52 years"	"52"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	21	67309	31.2
	"Pennsylvania"	"42"	"52 years"	"52"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	21	68448	30.7
	"Pennsylvania"	"42"	"52 years"	"52"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	26	68195	38.1
	"Pennsylvania"	"42"	"52 years"	"52"	"Male"	"M"	"Black or African American"	"2054-5"	"2020"	"2020"	12	8414	Unreliable
	"Pennsylvania"	"42"	"52 years"	"52"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	20	8660	230.9
	"Pennsylvania"	"42"	"52 years"	"52"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	19	8979	Unreliable
	"Pennsylvania"	"42"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	46	66380	69.3
	"Pennsylvania"	"42"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	42	69406	60.5
	"Pennsylvania"	"42"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	58	70275	82.5
	"Pennsylvania"	"42"	"53 years"	"53"	"Female"	"F"	"Black or African American"	"2054-5"	"2021"	"2021"	10	9405	Unreliable
	"Pennsylvania"	"42"	"53 years"	"53"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	19	69390	Unreliable
	"Pennsylvania"	"42"	"53 years"	"53"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	20	68158	29.3
	"Pennsylvania"	"42"	"53 years"	"53"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	15	67433	Unreliable
	"Pennsylvania"	"42"	"53 years"	"53"	"Male"	"M"	"Black or African American"	"2054-5"	"2020"	"2020"	20	8227	243.1
	"Pennsylvania"	"42"	"53 years"	"53"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	13	8713	Unreliable
	"Pennsylvania"	"42"	"53 years"	"53"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	21	8400	250.0
	"Pennsylvania"	"42"	"53 years"	"53"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	42	67953	61.8
	"Pennsylvania"	"42"	"53 years"	"53"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	46	68858	66.8
	"Pennsylvania"	"42"	"53 years"	"53"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	27	68870	39.2
	"Pennsylvania"	"42"	"54 years"	"54"	"Female"	"F"	"Black or African American"	"2054-5"	"2021"	"2021"	11	9387	Unreliable
	"Pennsylvania"	"42"	"54 years"	"54"	"Female"	"F"	"Black or African American"	"2054-5"	"2022 "	"2022"	12	9212	Unreliable
	"Pennsylvania"	"42"	"54 years"	"54"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	26	71015	36.6
	"Pennsylvania"	"42"	"54 years"	"54"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	16	70689	Unreliable
	"Pennsylvania"	"42"	"54 years"	"54"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	19	67184	Unreliable
	"Pennsylvania"	"42"	"54 years"	"54"	"Male"	"M"	"Black or African American"	"2054-5"	"2020"	"2020"	18	8398	Unreliable
	"Pennsylvania"	"42"	"54 years"	"54"	"Male"	"M"	"Black or African American"	"2054-5"	"2021"	"2021"	13	8482	Unreliable
	"Pennsylvania"	"42"	"54 years"	"54"	"Male"	"M"	"Black or African American"	"2054-5"	"2022 "	"2022"	26	8443	307.9
	"Pennsylvania"	"42"	"54 years"	"54"	"Male"	"M"	"White"	"2106-3"	"2020"	"2020"	32	69284	46.2
	"Pennsylvania"	"42"	"54 years"	"54"	"Male"	"M"	"White"	"2106-3"	"2021"	"2021"	44	70703	62.2
	"Pennsylvania"	"42"	"54 years"	"54"	"Male"	"M"	"White"	"2106-3"	"2022 "	"2022"	43	68217	63.0
	"Pennsylvania"	"42"	"55 years"	"55"	"Female"	"F"	"Black or African American"	"2054-5"	"2020"	"2020"	12	9828	Unreliable
	"Pennsylvania"	"42"	"55 years"	"55"	"Female"	"F"	"Black or African American"	"2054-5"	"2021"	"2021"	12	9572	Unreliable
	"Pennsylvania"	"42"	"55 years"	"55"	"Female"	"F"	"Black or African American"	"2054-5"	"2022 "	"2022"	10	9199	Unreliable
	"Pennsylvania"	"42"	"55 years"	"55"	"Female"	"F"	"White"	"2106-3"	"2020"	"2020"	19	75692	Unreliable
	"Pennsylvania"	"42"	"55 years"	"55"	"Female"	"F"	"White"	"2106-3"	"2021"	"2021"	20	72039	27.8
	"Pennsylvania"	"42"	"55 years"	"55"	"Female"	"F"	"White"	"2106-3"	"2022 "	"2022"	11	69511	Unreliable
	"Pennsylvania"	"42"	"55 years"	"55"	"Male"	"M"	"Black or African American"	"2054-5"	"2020"	"2020"	19	8951	Unreliable
