"Notes"	"State"	"State Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Oregon"	"41"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	30	224600	13.4
	"Oregon"	"41"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	24	227512	10.5
	"Oregon"	"41"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	27	231004	11.7
	"Oregon"	"41"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	32	237387	13.5
	"Oregon"	"41"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	28	242335	11.6
	"Oregon"	"41"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	24	246495	9.7
	"Oregon"	"41"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	44	250917	17.5
	"Oregon"	"41"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	74	247754	29.9
	"Oregon"	"41"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	52	243908	21.3
	"Oregon"	"41"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	51	240299	21.2
	"Oregon"	"41"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	58	237246	24.4
	"Oregon"	"41"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	53	233934	22.7
	"Oregon"	"41"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	57	231833	24.6
	"Oregon"	"41"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	48	232252	20.7
	"Oregon"	"41"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	40	232371	17.2
	"Oregon"	"41"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	53	231905	22.9
	"Oregon"	"41"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	54	229811	23.5
	"Oregon"	"41"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	62	228289	27.2
	"Oregon"	"41"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	44	227247	19.4
	"Oregon"	"41"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	61	227198	26.8
	"Oregon"	"41"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	46	228752	20.1
	"Oregon"	"41"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	39	230912	16.9
	"Oregon"	"41"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	33	232380	14.2
	"Oregon"	"41"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	42	235229	17.9
	"Oregon"	"41"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	36	238115	15.1
	"Oregon"	"41"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	42	243929	17.2
	"Oregon"	"41"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	58	248814	23.3
	"Oregon"	"41"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	49	252435	19.4
	"Oregon"	"41"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	77	256445	30.0
	"Oregon"	"41"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	14	234776	Unreliable
	"Oregon"	"41"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	14	240077	Unreliable
	"Oregon"	"41"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	24	249792	9.6
	"Oregon"	"41"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	38	251971	15.1
	"Oregon"	"41"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	39	255175	15.3
	"Oregon"	"41"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	39	256531	15.2
	"Oregon"	"41"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	40	258416	15.5
	"Oregon"	"41"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	61	260098	23.5
	"Oregon"	"41"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	58	259963	22.3
	"Oregon"	"41"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	44	257874	17.1
	"Oregon"	"41"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	68	254098	26.8
	"Oregon"	"41"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	48	250878	19.1
	"Oregon"	"41"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	49	245303	20.0
	"Oregon"	"41"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	55	239589	23.0
	"Oregon"	"41"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	36	234867	15.3
	"Oregon"	"41"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	43	232545	18.5
	"Oregon"	"41"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	48	232284	20.7
	"Oregon"	"41"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	35	230819	15.2
	"Oregon"	"41"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	31	228572	13.6
	"Oregon"	"41"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	23	226123	10.2
	"Oregon"	"41"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	22	224185	9.8
	"Oregon"	"41"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	41	224192	18.3
	"Oregon"	"41"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	41	233209	17.6
	"Oregon"	"41"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	38	238094	16.0
	"Oregon"	"41"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	38	246558	15.4
	"Oregon"	"41"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	52	247760	21.0
	"Oregon"	"41"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	66	249397	26.5
	"Oregon"	"41"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	52	249886	20.8
	"Oregon"	"41"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	83	250567	33.1
	"Oregon"	"41"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	82	251732	32.6
	"Oregon"	"41"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	79	251462	31.4
	"Oregon"	"41"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	62	249422	24.9
	"Oregon"	"41"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	56	246730	22.7
	"Oregon"	"41"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	51	244161	20.9
	"Oregon"	"41"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	48	239656	20.0
	"Oregon"	"41"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	61	235090	25.9
	"Oregon"	"41"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	34	231674	14.7
	"Oregon"	"41"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	40	231143	17.3
	"Oregon"	"41"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	38	232022	16.4
	"Oregon"	"41"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	35	232379	15.1
	"Oregon"	"41"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	32	232093	13.8
	"Oregon"	"41"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	37	230391	16.1
	"Oregon"	"41"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	36	228891	15.7
	"Oregon"	"41"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	51	229476	22.2
	"Oregon"	"41"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	17	186981	Unreliable
	"Oregon"	"41"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	15	198794	Unreliable
	"Oregon"	"41"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	16	210421	Unreliable
	"Oregon"	"41"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	22	220561	10.0
	"Oregon"	"41"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	23	229528	10.0
	"Oregon"	"41"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	25	238930	10.5
	"Oregon"	"41"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	18	245739	Unreliable
	"Oregon"	"41"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	25	254964	9.8
	"Oregon"	"41"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	32	256202	12.5
	"Oregon"	"41"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	30	258536	11.6
	"Oregon"	"41"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	34	260395	13.1
	"Oregon"	"41"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	37	262166	14.1
	"Oregon"	"41"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	23	263487	8.7
	"Oregon"	"41"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	25	262589	9.5
	"Oregon"	"41"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	22	260164	8.5
	"Oregon"	"41"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	24	256294	9.4
	"Oregon"	"41"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	24	251789	9.5
	"Oregon"	"41"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	11	161439	Unreliable
	"Oregon"	"41"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	15	171585	Unreliable
	"Oregon"	"41"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	16	181538	Unreliable
	"Oregon"	"41"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	17	192078	Unreliable
	"Oregon"	"41"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	29	202812	14.3
	"Oregon"	"41"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	25	212078	11.8
	"Oregon"	"41"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	22	220162	10.0
	"Oregon"	"41"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	38	227904	16.7
	"Oregon"	"41"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	38	233699	16.3
	"Oregon"	"41"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	39	241809	16.1
	"Oregon"	"41"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	27	242407	11.1
	"Oregon"	"41"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	31	242845	12.8
	"Oregon"	"41"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	40	243211	16.4
	"Oregon"	"41"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	41	243998	16.8
	"Oregon"	"41"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	28	244445	11.5
	"Oregon"	"41"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	40	243581	16.4
	"Oregon"	"41"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	43	241399	17.8
	"Oregon"	"41"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	40	238517	16.8
	"Oregon"	"41"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	44	235289	18.7
	"Oregon"	"41"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	12	173795	Unreliable
	"Oregon"	"41"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	10	184059	Unreliable
	"Oregon"	"41"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	14	204667	Unreliable
	"Oregon"	"41"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	15	229105	Unreliable
	"Oregon"	"41"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	13	179277	Unreliable
	"Oregon"	"41"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	10	188240	Unreliable
	"Oregon"	"41"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	15	194814	Unreliable
	"Oregon"	"41"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	14	201213	Unreliable
	"Oregon"	"41"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	11	207424	Unreliable
	"Oregon"	"41"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	19	212388	Unreliable
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Female"	"F"	"Black or African American"	"2054-5"	"2019"	"2019"	12	123256	Unreliable
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Female"	"F"	"Black or African American"	"2054-5"	"2020 "	"2020"	14	122644	Unreliable
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	16	665343	Unreliable
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	10	666976	Unreliable
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	14	684846	Unreliable
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	20	689891	2.9
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	14	694071	Unreliable
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	18	698984	Unreliable
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	20	703883	2.8
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	23	705783	3.3
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	26	704861	3.7
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	28	705998	4.0
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	18	704025	Unreliable
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	25	698813	3.6
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	29	691148	4.2
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	27	676757	4.0
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	39	665359	5.9
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	56	655574	8.5
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	62	645926	9.6
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	96	639325	15.0
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	77	630018	12.2
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	49	621584	7.9
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	58	613171	9.5
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Male"	"M"	"Black or African American"	"2054-5"	"2015"	"2015"	10	138715	Unreliable
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Male"	"M"	"Black or African American"	"2054-5"	"2017"	"2017"	12	134825	Unreliable
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	11	132683	Unreliable
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	19	131372	Unreliable
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	27	130374	20.7
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	38	682634	5.6
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	41	683657	6.0
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	37	695636	5.3
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	52	705040	7.4
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	65	714832	9.1
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	79	720687	11.0
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	64	726724	8.8
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	71	733142	9.7
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	56	734139	7.6
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	75	733542	10.2
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	65	732871	8.9
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	85	730354	11.6
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	81	725393	11.2
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2012"	"2012"	68	715681	9.5
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2013"	"2013"	84	701565	12.0
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2014"	"2014"	125	689793	18.1
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2015"	"2015"	99	678649	14.6
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2016"	"2016"	181	671077	27.0
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2017"	"2017"	167	662115	25.2
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2018"	"2018"	126	651804	19.3
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2019"	"2019"	110	641630	17.1
	"Pennsylvania"	"42"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"2020 "	"2020"	135	632506	21.3
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"2016"	"2016"	17	121673	Unreliable
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"2017"	"2017"	11	126245	Unreliable
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"2018"	"2018"	31	129386	24.0
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"2019"	"2019"	39	132323	29.5
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	"2020 "	"2020"	60	134056	44.8
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	17	679965	Unreliable
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	22	662688	3.3
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	14	638226	Unreliable
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	19	624700	Unreliable
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	23	617364	3.7
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	31	610330	5.1
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	35	603692	5.8
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	24	597145	4.0
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	26	596595	4.4
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	34	601552	5.7
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	35	606486	5.8
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	46	610309	7.5
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	60	623957	9.6
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2012"	"2012"	79	632333	12.5
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2013"	"2013"	78	642788	12.1
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2014"	"2014"	79	649614	12.2
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2015"	"2015"	104	654309	15.9
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2016"	"2016"	212	654613	32.4
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2017"	"2017"	209	652989	32.0
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2018"	"2018"	218	653394	33.4
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2019"	"2019"	234	653128	35.8
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"2020 "	"2020"	244	650394	37.5
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	13	86996	Unreliable
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	11	87021	Unreliable
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"2011"	"2011"	10	98923	Unreliable
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"2015"	"2015"	14	116029	Unreliable
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"2016"	"2016"	28	121324	23.1
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"2017"	"2017"	37	125945	29.4
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	47	131024	35.9
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	63	135215	46.6
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	116	138221	83.9
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	64	677463	9.4
	"Pennsylvania"	"42"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	72	663784	10.8
